   t		   e1rho1	   e1rho2   	   e2rho1	   e2rho2	   e3rho1   	   e3rho2  	   e4rho1          e4rho2          e5rho1          e5rho2	   e6rho1	   e6rho2	   e7rho1	   e7rho2	   e8rho1	   e8rho2
   1.2510000e+03   2.5069153e-01   3.7393473e-01   0.0000000e+00   6.9318095e-01   3.8648726e-01   4.7390278e-02   2.0633359e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206283e-02   6.9313404e-01   0.0000000e+00
   1.2520000e+03   2.5069155e-01   3.7393466e-01   0.0000000e+00   6.9318066e-01   3.8648722e-01   4.7390286e-02   2.0633364e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206292e-02   6.9313414e-01   0.0000000e+00
   1.2530000e+03   2.5069157e-01   3.7393459e-01   0.0000000e+00   6.9318038e-01   3.8648718e-01   4.7390295e-02   2.0633369e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206301e-02   6.9313425e-01   0.0000000e+00
   1.2540000e+03   2.5069158e-01   3.7393452e-01   0.0000000e+00   6.9318011e-01   3.8648714e-01   4.7390303e-02   2.0633374e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206310e-02   6.9313435e-01   0.0000000e+00
   1.2550000e+03   2.5069160e-01   3.7393445e-01   0.0000000e+00   6.9317983e-01   3.8648710e-01   4.7390311e-02   2.0633379e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206319e-02   6.9313445e-01   0.0000000e+00
   1.2560000e+03   2.5069162e-01   3.7393439e-01   0.0000000e+00   6.9317956e-01   3.8648706e-01   4.7390318e-02   2.0633383e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206328e-02   6.9313455e-01   0.0000000e+00
   1.2570000e+03   2.5069164e-01   3.7393432e-01   0.0000000e+00   6.9317928e-01   3.8648702e-01   4.7390326e-02   2.0633388e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206337e-02   6.9313465e-01   0.0000000e+00
   1.2580000e+03   2.5069165e-01   3.7393425e-01   0.0000000e+00   6.9317901e-01   3.8648698e-01   4.7390334e-02   2.0633393e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206346e-02   6.9313475e-01   0.0000000e+00
   1.2590000e+03   2.5069167e-01   3.7393419e-01   0.0000000e+00   6.9317875e-01   3.8648695e-01   4.7390342e-02   2.0633398e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206355e-02   6.9313485e-01   0.0000000e+00
   1.2600000e+03   2.5069169e-01   3.7393412e-01   0.0000000e+00   6.9317848e-01   3.8648691e-01   4.7390350e-02   2.0633402e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206364e-02   6.9313495e-01   0.0000000e+00
   1.2610000e+03   2.5069170e-01   3.7393406e-01   0.0000000e+00   6.9317821e-01   3.8648687e-01   4.7390357e-02   2.0633407e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206373e-02   6.9313505e-01   0.0000000e+00
   1.2620000e+03   2.5069172e-01   3.7393399e-01   0.0000000e+00   6.9317795e-01   3.8648683e-01   4.7390365e-02   2.0633411e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206382e-02   6.9313514e-01   0.0000000e+00
   1.2630000e+03   2.5069174e-01   3.7393393e-01   0.0000000e+00   6.9317769e-01   3.8648680e-01   4.7390373e-02   2.0633416e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206391e-02   6.9313524e-01   0.0000000e+00
   1.2640000e+03   2.5069175e-01   3.7393387e-01   0.0000000e+00   6.9317743e-01   3.8648676e-01   4.7390380e-02   2.0633420e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206399e-02   6.9313533e-01   0.0000000e+00
   1.2650000e+03   2.5069177e-01   3.7393381e-01   0.0000000e+00   6.9317717e-01   3.8648672e-01   4.7390388e-02   2.0633425e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206408e-02   6.9313543e-01   0.0000000e+00
   1.2660000e+03   2.5069178e-01   3.7393375e-01   0.0000000e+00   6.9317692e-01   3.8648669e-01   4.7390395e-02   2.0633429e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206417e-02   6.9313552e-01   0.0000000e+00
   1.2670000e+03   2.5069180e-01   3.7393369e-01   0.0000000e+00   6.9317666e-01   3.8648665e-01   4.7390403e-02   2.0633434e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206425e-02   6.9313562e-01   0.0000000e+00
   1.2680000e+03   2.5069181e-01   3.7393363e-01   0.0000000e+00   6.9317641e-01   3.8648662e-01   4.7390410e-02   2.0633438e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206434e-02   6.9313571e-01   0.0000000e+00
   1.2690000e+03   2.5069183e-01   3.7393357e-01   0.0000000e+00   6.9317616e-01   3.8648658e-01   4.7390417e-02   2.0633442e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206442e-02   6.9313580e-01   0.0000000e+00
   1.2700000e+03   2.5069184e-01   3.7393351e-01   0.0000000e+00   6.9317591e-01   3.8648655e-01   4.7390425e-02   2.0633447e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090689e-01   0.0000000e+00   3.9206451e-02   6.9313589e-01   0.0000000e+00
   1.2710000e+03   2.5069186e-01   3.7393345e-01   0.0000000e+00   6.9317566e-01   3.8648652e-01   4.7390432e-02   2.0633451e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206459e-02   6.9313598e-01   0.0000000e+00
   1.2720000e+03   2.5069187e-01   3.7393340e-01   0.0000000e+00   6.9317542e-01   3.8648648e-01   4.7390439e-02   2.0633455e-01   0.0000000e+00   0.0000000e+00   3.8059091e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206468e-02   6.9313607e-01   0.0000000e+00
   1.2730000e+03   2.5069189e-01   3.7393334e-01   0.0000000e+00   6.9317517e-01   3.8648645e-01   4.7390446e-02   2.0633459e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206476e-02   6.9313616e-01   0.0000000e+00
   1.2740000e+03   2.5069190e-01   3.7393329e-01   0.0000000e+00   6.9317493e-01   3.8648642e-01   4.7390453e-02   2.0633463e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206485e-02   6.9313625e-01   0.0000000e+00
   1.2750000e+03   2.5069191e-01   3.7393323e-01   0.0000000e+00   6.9317469e-01   3.8648638e-01   4.7390460e-02   2.0633467e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206493e-02   6.9313633e-01   0.0000000e+00
   1.2760000e+03   2.5069193e-01   3.7393318e-01   0.0000000e+00   6.9317445e-01   3.8648635e-01   4.7390467e-02   2.0633471e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206501e-02   6.9313642e-01   0.0000000e+00
   1.2770000e+03   2.5069194e-01   3.7393313e-01   0.0000000e+00   6.9317422e-01   3.8648632e-01   4.7390474e-02   2.0633475e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206510e-02   6.9313651e-01   0.0000000e+00
   1.2780000e+03   2.5069196e-01   3.7393307e-01   0.0000000e+00   6.9317398e-01   3.8648629e-01   4.7390481e-02   2.0633479e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206518e-02   6.9313659e-01   0.0000000e+00
   1.2790000e+03   2.5069197e-01   3.7393302e-01   0.0000000e+00   6.9317375e-01   3.8648626e-01   4.7390488e-02   2.0633483e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206526e-02   6.9313668e-01   0.0000000e+00
   1.2800000e+03   2.5069198e-01   3.7393297e-01   0.0000000e+00   6.9317352e-01   3.8648623e-01   4.7390495e-02   2.0633487e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206534e-02   6.9313676e-01   0.0000000e+00
   1.2810000e+03   2.5069199e-01   3.7393292e-01   0.0000000e+00   6.9317329e-01   3.8648620e-01   4.7390502e-02   2.0633491e-01   0.0000000e+00   0.0000000e+00   3.8059092e-01   0.0000000e+00   2.5090690e-01   0.0000000e+00   3.9206542e-02   6.9313684e-01   0.0000000e+00
   1.2820000e+03   2.5069201e-01   3.7393287e-01   0.0000000e+00   6.9317306e-01   3.8648617e-01   4.7390508e-02   2.0633494e-01   0.0000000e+00   0.0000000e+00   3.8059093e-01   0.0000000e+00   2.5090691e-01   0.0000000e+00   3.9206550e-02   6.9313693e-01   0.0000000e+00
   1.2830000e+03   2.5069202e-01   3.7393282e-01   0.0000000e+00   6.9317283e-01   3.8648614e-01   4.7390515e-02   2.0633498e-01   0.0000000e+00   0.0000000e+00   3.8059093e-01   0.0000000e+00   2.5090691e-01   0.0000000e+00   3.9206558e-02   6.9313701e-01   0.0000000e+00
   1.2840000e+03   2.5069203e-01   3.7393277e-01   0.0000000e+00   6.9317261e-01   3.8648611e-01   4.7390522e-02   2.0633502e-01   0.0000000e+00   0.0000000e+00   3.8059093e-01   0.0000000e+00   2.5090691e-01   0.0000000e+00   3.9206566e-02   6.9313709e-01   0.0000000e+00
   1.2850000e+03   2.5069205e-01   3.7393272e-01   0.0000000e+00   6.9317238e-01   3.8648608e-01   4.7390528e-02   2.0633506e-01   0.0000000e+00   0.0000000e+00   3.8059093e-01   0.0000000e+00   2.5090691e-01   0.0000000e+00   3.9206574e-02   6.9313717e-01   0.0000000e+00
   1.2860000e+03   2.5069206e-01   3.7393267e-01   0.0000000e+00   6.9317216e-01   3.8648605e-01   4.7390535e-02   2.0633509e-01   0.0000000e+00   0.0000000e+00   3.8059093e-01   0.0000000e+00   2.5090691e-01   0.0000000e+00   3.9206582e-02   6.9313725e-01   0.0000000e+00
   1.2870000e+03   2.5069207e-01   3.7393263e-01   0.0000000e+00   6.9317194e-01   3.8648602e-01   4.7390541e-02   2.0633513e-01   0.0000000e+00   0.0000000e+00   3.8059094e-01   0.0000000e+00   2.5090691e-01   0.0000000e+00   3.9206590e-02   6.9313733e-01   0.0000000e+00
   1.2880000e+03   2.5069208e-01   3.7393258e-01   0.0000000e+00   6.9317172e-01   3.8648599e-01   4.7390548e-02   2.0633516e-01   0.0000000e+00   0.0000000e+00   3.8059094e-01   0.0000000e+00   2.5090691e-01   0.0000000e+00   3.9206598e-02   6.9313741e-01   0.0000000e+00
   1.2890000e+03   2.5069209e-01   3.7393253e-01   0.0000000e+00   6.9317150e-01   3.8648596e-01   4.7390554e-02   2.0633520e-01   0.0000000e+00   0.0000000e+00   3.8059094e-01   0.0000000e+00   2.5090692e-01   0.0000000e+00   3.9206606e-02   6.9313749e-01   0.0000000e+00
   1.2900000e+03   2.5069211e-01   3.7393249e-01   0.0000000e+00   6.9317129e-01   3.8648594e-01   4.7390561e-02   2.0633523e-01   0.0000000e+00   0.0000000e+00   3.8059094e-01   0.0000000e+00   2.5090692e-01   0.0000000e+00   3.9206614e-02   6.9313757e-01   0.0000000e+00
   1.2910000e+03   2.5069212e-01   3.7393244e-01   0.0000000e+00   6.9317108e-01   3.8648591e-01   4.7390567e-02   2.0633527e-01   0.0000000e+00   0.0000000e+00   3.8059094e-01   0.0000000e+00   2.5090692e-01   0.0000000e+00   3.9206621e-02   6.9313764e-01   0.0000000e+00
   1.2920000e+03   2.5069213e-01   3.7393240e-01   0.0000000e+00   6.9317086e-01   3.8648588e-01   4.7390573e-02   2.0633530e-01   0.0000000e+00   0.0000000e+00   3.8059095e-01   0.0000000e+00   2.5090692e-01   0.0000000e+00   3.9206629e-02   6.9313772e-01   0.0000000e+00
   1.2930000e+03   2.5069214e-01   3.7393236e-01   0.0000000e+00   6.9317065e-01   3.8648586e-01   4.7390579e-02   2.0633534e-01   0.0000000e+00   0.0000000e+00   3.8059095e-01   0.0000000e+00   2.5090692e-01   0.0000000e+00   3.9206637e-02   6.9313780e-01   0.0000000e+00
   1.2940000e+03   2.5069215e-01   3.7393231e-01   0.0000000e+00   6.9317044e-01   3.8648583e-01   4.7390586e-02   2.0633537e-01   0.0000000e+00   0.0000000e+00   3.8059095e-01   0.0000000e+00   2.5090692e-01   0.0000000e+00   3.9206644e-02   6.9313787e-01   0.0000000e+00
   1.2950000e+03   2.5069216e-01   3.7393227e-01   0.0000000e+00   6.9317024e-01   3.8648580e-01   4.7390592e-02   2.0633540e-01   0.0000000e+00   0.0000000e+00   3.8059095e-01   0.0000000e+00   2.5090692e-01   0.0000000e+00   3.9206652e-02   6.9313795e-01   0.0000000e+00
   1.2960000e+03   2.5069217e-01   3.7393223e-01   0.0000000e+00   6.9317003e-01   3.8648578e-01   4.7390598e-02   2.0633544e-01   0.0000000e+00   0.0000000e+00   3.8059096e-01   0.0000000e+00   2.5090693e-01   0.0000000e+00   3.9206659e-02   6.9313802e-01   0.0000000e+00
   1.2970000e+03   2.5069218e-01   3.7393219e-01   0.0000000e+00   6.9316982e-01   3.8648575e-01   4.7390604e-02   2.0633547e-01   0.0000000e+00   0.0000000e+00   3.8059096e-01   0.0000000e+00   2.5090693e-01   0.0000000e+00   3.9206667e-02   6.9313809e-01   0.0000000e+00
   1.2980000e+03   2.5069219e-01   3.7393214e-01   0.0000000e+00   6.9316962e-01   3.8648572e-01   4.7390610e-02   2.0633550e-01   0.0000000e+00   0.0000000e+00   3.8059096e-01   0.0000000e+00   2.5090693e-01   0.0000000e+00   3.9206674e-02   6.9313817e-01   0.0000000e+00
   1.2990000e+03   2.5069221e-01   3.7393210e-01   0.0000000e+00   6.9316942e-01   3.8648570e-01   4.7390616e-02   2.0633553e-01   0.0000000e+00   0.0000000e+00   3.8059096e-01   0.0000000e+00   2.5090693e-01   0.0000000e+00   3.9206682e-02   6.9313824e-01   0.0000000e+00
   1.3000000e+03   2.5069222e-01   3.7393206e-01   0.0000000e+00   6.9316922e-01   3.8648567e-01   4.7390622e-02   2.0633557e-01   0.0000000e+00   0.0000000e+00   3.8059097e-01   0.0000000e+00   2.5090693e-01   0.0000000e+00   3.9206689e-02   6.9313831e-01   0.0000000e+00
   1.3010000e+03   2.5069223e-01   3.7393202e-01   0.0000000e+00   6.9316902e-01   3.8648565e-01   4.7390628e-02   2.0633560e-01   0.0000000e+00   0.0000000e+00   3.8059097e-01   0.0000000e+00   2.5090693e-01   0.0000000e+00   3.9206697e-02   6.9313838e-01   0.0000000e+00
   1.3020000e+03   2.5069224e-01   3.7393198e-01   0.0000000e+00   6.9316882e-01   3.8648563e-01   4.7390634e-02   2.0633563e-01   0.0000000e+00   0.0000000e+00   3.8059097e-01   0.0000000e+00   2.5090694e-01   0.0000000e+00   3.9206704e-02   6.9313845e-01   0.0000000e+00
   1.3030000e+03   2.5069225e-01   3.7393195e-01   0.0000000e+00   6.9316863e-01   3.8648560e-01   4.7390639e-02   2.0633566e-01   0.0000000e+00   0.0000000e+00   3.8059097e-01   0.0000000e+00   2.5090694e-01   0.0000000e+00   3.9206711e-02   6.9313853e-01   0.0000000e+00
   1.3040000e+03   2.5069226e-01   3.7393191e-01   0.0000000e+00   6.9316844e-01   3.8648558e-01   4.7390645e-02   2.0633569e-01   0.0000000e+00   0.0000000e+00   3.8059098e-01   0.0000000e+00   2.5090694e-01   0.0000000e+00   3.9206718e-02   6.9313860e-01   0.0000000e+00
   1.3050000e+03   2.5069227e-01   3.7393187e-01   0.0000000e+00   6.9316824e-01   3.8648555e-01   4.7390651e-02   2.0633572e-01   0.0000000e+00   0.0000000e+00   3.8059098e-01   0.0000000e+00   2.5090694e-01   0.0000000e+00   3.9206726e-02   6.9313866e-01   0.0000000e+00
   1.3060000e+03   2.5069228e-01   3.7393183e-01   0.0000000e+00   6.9316805e-01   3.8648553e-01   4.7390657e-02   2.0633575e-01   0.0000000e+00   0.0000000e+00   3.8059098e-01   0.0000000e+00   2.5090694e-01   0.0000000e+00   3.9206733e-02   6.9313873e-01   0.0000000e+00
   1.3070000e+03   2.5069229e-01   3.7393180e-01   0.0000000e+00   6.9316786e-01   3.8648551e-01   4.7390662e-02   2.0633578e-01   0.0000000e+00   0.0000000e+00   3.8059099e-01   0.0000000e+00   2.5090695e-01   0.0000000e+00   3.9206740e-02   6.9313880e-01   0.0000000e+00
   1.3080000e+03   2.5069230e-01   3.7393176e-01   0.0000000e+00   6.9316767e-01   3.8648549e-01   4.7390668e-02   2.0633581e-01   0.0000000e+00   0.0000000e+00   3.8059099e-01   0.0000000e+00   2.5090695e-01   0.0000000e+00   3.9206747e-02   6.9313887e-01   0.0000000e+00
   1.3090000e+03   2.5069230e-01   3.7393172e-01   0.0000000e+00   6.9316749e-01   3.8648546e-01   4.7390673e-02   2.0633584e-01   0.0000000e+00   0.0000000e+00   3.8059099e-01   0.0000000e+00   2.5090695e-01   0.0000000e+00   3.9206754e-02   6.9313894e-01   0.0000000e+00
   1.3100000e+03   2.5069231e-01   3.7393169e-01   0.0000000e+00   6.9316730e-01   3.8648544e-01   4.7390679e-02   2.0633587e-01   0.0000000e+00   0.0000000e+00   3.8059100e-01   0.0000000e+00   2.5090695e-01   0.0000000e+00   3.9206761e-02   6.9313900e-01   0.0000000e+00
   1.3110000e+03   2.5069232e-01   3.7393165e-01   0.0000000e+00   6.9316712e-01   3.8648542e-01   4.7390684e-02   2.0633590e-01   0.0000000e+00   0.0000000e+00   3.8059100e-01   0.0000000e+00   2.5090695e-01   0.0000000e+00   3.9206768e-02   6.9313907e-01   0.0000000e+00
   1.3120000e+03   2.5069233e-01   3.7393162e-01   0.0000000e+00   6.9316694e-01   3.8648540e-01   4.7390690e-02   2.0633592e-01   0.0000000e+00   0.0000000e+00   3.8059100e-01   0.0000000e+00   2.5090696e-01   0.0000000e+00   3.9206775e-02   6.9313914e-01   0.0000000e+00
   1.3130000e+03   2.5069234e-01   3.7393158e-01   0.0000000e+00   6.9316675e-01   3.8648537e-01   4.7390695e-02   2.0633595e-01   0.0000000e+00   0.0000000e+00   3.8059101e-01   0.0000000e+00   2.5090696e-01   0.0000000e+00   3.9206782e-02   6.9313920e-01   0.0000000e+00
   1.3140000e+03   2.5069235e-01   3.7393155e-01   0.0000000e+00   6.9316657e-01   3.8648535e-01   4.7390701e-02   2.0633598e-01   0.0000000e+00   0.0000000e+00   3.8059101e-01   0.0000000e+00   2.5090696e-01   0.0000000e+00   3.9206789e-02   6.9313927e-01   0.0000000e+00
   1.3150000e+03   2.5069236e-01   3.7393152e-01   0.0000000e+00   6.9316640e-01   3.8648533e-01   4.7390706e-02   2.0633601e-01   0.0000000e+00   0.0000000e+00   3.8059101e-01   0.0000000e+00   2.5090696e-01   0.0000000e+00   3.9206795e-02   6.9313933e-01   0.0000000e+00
   1.3160000e+03   2.5069237e-01   3.7393148e-01   0.0000000e+00   6.9316622e-01   3.8648531e-01   4.7390711e-02   2.0633603e-01   0.0000000e+00   0.0000000e+00   3.8059102e-01   0.0000000e+00   2.5090696e-01   0.0000000e+00   3.9206802e-02   6.9313939e-01   0.0000000e+00
   1.3170000e+03   2.5069238e-01   3.7393145e-01   0.0000000e+00   6.9316604e-01   3.8648529e-01   4.7390717e-02   2.0633606e-01   0.0000000e+00   0.0000000e+00   3.8059102e-01   0.0000000e+00   2.5090697e-01   0.0000000e+00   3.9206809e-02   6.9313946e-01   0.0000000e+00
   1.3180000e+03   2.5069238e-01   3.7393142e-01   0.0000000e+00   6.9316587e-01   3.8648527e-01   4.7390722e-02   2.0633609e-01   0.0000000e+00   0.0000000e+00   3.8059102e-01   0.0000000e+00   2.5090697e-01   0.0000000e+00   3.9206816e-02   6.9313952e-01   0.0000000e+00
   1.3190000e+03   2.5069239e-01   3.7393139e-01   0.0000000e+00   6.9316570e-01   3.8648525e-01   4.7390727e-02   2.0633611e-01   0.0000000e+00   0.0000000e+00   3.8059103e-01   0.0000000e+00   2.5090697e-01   0.0000000e+00   3.9206822e-02   6.9313958e-01   0.0000000e+00
   1.3200000e+03   2.5069240e-01   3.7393136e-01   0.0000000e+00   6.9316553e-01   3.8648523e-01   4.7390732e-02   2.0633614e-01   0.0000000e+00   0.0000000e+00   3.8059103e-01   0.0000000e+00   2.5090697e-01   0.0000000e+00   3.9206829e-02   6.9313964e-01   0.0000000e+00
   1.3210000e+03   2.5069241e-01   3.7393133e-01   0.0000000e+00   6.9316536e-01   3.8648521e-01   4.7390737e-02   2.0633617e-01   0.0000000e+00   0.0000000e+00   3.8059103e-01   0.0000000e+00   2.5090697e-01   0.0000000e+00   3.9206835e-02   6.9313970e-01   0.0000000e+00
   1.3220000e+03   2.5069242e-01   3.7393130e-01   0.0000000e+00   6.9316519e-01   3.8648519e-01   4.7390742e-02   2.0633619e-01   0.0000000e+00   0.0000000e+00   3.8059104e-01   0.0000000e+00   2.5090698e-01   0.0000000e+00   3.9206842e-02   6.9313977e-01   0.0000000e+00
   1.3230000e+03   2.5069242e-01   3.7393127e-01   0.0000000e+00   6.9316502e-01   3.8648517e-01   4.7390747e-02   2.0633622e-01   0.0000000e+00   0.0000000e+00   3.8059104e-01   0.0000000e+00   2.5090698e-01   0.0000000e+00   3.9206848e-02   6.9313983e-01   0.0000000e+00
   1.3240000e+03   2.5069243e-01   3.7393124e-01   0.0000000e+00   6.9316485e-01   3.8648515e-01   4.7390752e-02   2.0633624e-01   0.0000000e+00   0.0000000e+00   3.8059104e-01   0.0000000e+00   2.5090698e-01   0.0000000e+00   3.9206855e-02   6.9313989e-01   0.0000000e+00
   1.3250000e+03   2.5069244e-01   3.7393121e-01   0.0000000e+00   6.9316469e-01   3.8648513e-01   4.7390757e-02   2.0633627e-01   0.0000000e+00   0.0000000e+00   3.8059105e-01   0.0000000e+00   2.5090698e-01   0.0000000e+00   3.9206861e-02   6.9313995e-01   0.0000000e+00
